#STEM=all_IP_networks
#VERSION=v20260828r15
#ROWS=25704
#CREATED=2026-08-23T15:41:25Z
#TOOL=update_ipam.py v1.16
#NOTE=Delta update: +5 subnets from preprocess
#END_HEADER
#UPDATED=2026-08-25T02:18:35Z
#GENERATOR=ipam-db.py v3.36.4 --update-patch all_IP_networks_egress_rd_REMOVE_childless_v20260824.csv +0 -340 rows
#UPDATED=2026-08-25T02:20:41Z
#GENERATOR=ipam-db.py v3.36.4 --update-patch all_IP_networks_egress_rd_ADD_childless_v20260824.csv +340 -0 rows
#UPDATED=2026-08-25T02:26:15Z
#GENERATOR=ipam-db.py v3.36.4 --update-patch all_IP_networks_egress_rd_REMOVE_orphan_10.18.79.50_v20260824.csv +0 -1 rows
#UPDATED=2026-08-25T02:27:34Z
#GENERATOR=ipam-db.py v3.36.4 --update-patch all_IP_networks_egress_rd_ADD_orphan_10.18.79.50_v20260824.csv +1 -0 rows
#UPDATED=2026-08-25T02:30:54Z
#GENERATOR=ipam-db.py v3.36.4 --update-patch all_IP_networks_egress_rd_REMOVE_orphan_10.18.79.50_v20260824.csv +0 -1 rows
#UPDATED=2026-08-25T02:32:02Z
#GENERATOR=ipam-db.py v3.36.4 --update-patch all_IP_networks_egress_rd_REMOVE_groups_v20260824.csv +0 -817 rows
#UPDATED=2026-08-25T02:33:54Z
#GENERATOR=ipam-db.py v3.36.4 --update-patch all_IP_networks_egress_rd_ADD_parents_v20260824.csv +227 -0 rows
#UPDATED=2026-08-25T02:34:54Z
#GENERATOR=ipam-db.py v3.36.4 --update-patch all_IP_networks_egress_rd_ADD_children_v20260824.csv +590 -0 rows
#UPDATED=2026-08-26T03:25:15Z
#GENERATOR=ipam-db.py v3.36.8 --update-patch all_IP_networks_egress_rd_REMOVE_childless_v20260825.csv +0 -4423 rows
#UPDATED=2026-08-26T03:26:38Z
#GENERATOR=ipam-db.py v3.36.8 --update-patch all_IP_networks_egress_rd_ADD_childless_v20260825.csv +4423 -0 rows
#UPDATED=2026-08-27T02:53:40Z
#GENERATOR=ipam-db.py v3.36.8 --update-patch all_IP_networks_egress_rd_REMOVE_groups_v20260826.csv +0 -5238 rows
#UPDATED=2026-08-27T02:58:33Z
#GENERATOR=ipam-db.py v3.36.8 --update-patch all_IP_networks_egress_rd_ADD_parents_v20260826.csv +728 -0 rows
#UPDATED=2026-08-27T02:59:57Z
#GENERATOR=ipam-db.py v3.36.8 --update-patch all_IP_networks_egress_rd_ADD_children_v20260826.csv +4510 -0 rows
#UPDATED=2026-08-27T18:50:40Z
#GENERATOR=ipam-db.py v3.36.9 --update-patch all_IP_networks_egress_rd_REMOVE_childless_v20260827.csv +0 -44 rows
#UPDATED=2026-08-27T18:51:34Z
#GENERATOR=ipam-db.py v3.36.9 --update-patch all_IP_networks_egress_rd_ADD_childless_v20260827.csv +44 -0 rows
#UPDATED=2026-08-27T19:06:48Z
#GENERATOR=ipam-db.py v3.37.2 --update-patch all_IP_networks_egress_rd_REMOVE_groups_v20260827.csv +0 -6 rows
#UPDATED=2026-08-27T19:07:52Z
#GENERATOR=ipam-db.py v3.37.2 --update-patch all_IP_networks_egress_rd_ADD_parents_v20260827.csv +2 -0 rows
#UPDATED=2026-08-27T19:09:04Z
#GENERATOR=ipam-db.py v3.37.2 --update-patch all_IP_networks_egress_rd_ADD_children_v20260827.csv +4 -0 rows
#UPDATED=2026-08-28T16:48:53Z
#GENERATOR=ipam-db.py v3.37.2 --update-patch all_IP_networks_egress_rd_REMOVE_childless_v20260828.csv +0 -436 rows
#UPDATED=2026-08-28T16:51:50Z
#GENERATOR=ipam-db.py v3.37.2 --update-patch all_IP_networks_egress_rd_ADD_childless_v20260828.csv +436 -0 rows
#UPDATED=2026-08-28T16:53:25Z
#GENERATOR=ipam-db.py v3.37.2 --update-patch all_IP_networks_egress_rd_REMOVE_groups_v20260828.csv +0 -1214 rows
#UPDATED=2026-08-28T16:55:48Z
#GENERATOR=ipam-db.py v3.37.2 --update-patch all_IP_networks_egress_rd_ADD_parents_v20260828.csv +90 -0 rows
#UPDATED=2026-08-28T16:57:54Z
#GENERATOR=ipam-db.py v3.37.2 --update-patch all_IP_networks_egress_rd_ADD_children_v20260828.csv +1124 -0 rows
#UPDATED=2026-08-28T18:24:16Z
#GENERATOR=ipam-db.py v3.37.2 --update-patch all_IP_networks_egress_rd_REMOVE_childless_v20260828.csv +0 -436 rows
#UPDATED=2026-08-28T18:35:56Z
#GENERATOR=ipam-db.py v3.37.2 --update-patch all_IP_networks_egress_rd_ADD_childless_v20260828.csv +436 -0 rows
#UPDATED=2026-08-28T18:42:21Z
#GENERATOR=ipam-db.py v3.37.2 --update-patch all_IP_networks_egress_rd_REMOVE_groups_v20260828.csv +0 -1214 rows
#UPDATED=2026-08-28T18:46:11Z
#GENERATOR=ipam-db.py v3.37.2 --update-patch all_IP_networks_egress_rd_ADD_parents_v20260828.csv +90 -0 rows
#UPDATED=2026-08-28T18:48:53Z
#GENERATOR=ipam-db.py v3.37.2 --update-patch all_IP_networks_egress_rd_ADD_children_v20260828.csv +1124 -0 rows
#UPDATED=2026-08-28T19:53:58Z
#GENERATOR=ipam-db.py v3.37.3 --update-patch all_IP_networks_egress_rd_REMOVE_childless_v20260828r1.csv +0 -213 rows
#UPDATED=2026-08-28T19:56:56Z
#GENERATOR=ipam-db.py v3.37.3 --update-patch all_IP_networks_egress_rd_ADD_childless_v20260828r1.csv +213 -0 rows
#UPDATED=2026-08-28T20:00:27Z
#GENERATOR=ipam-db.py v3.37.3 --update-patch all_IP_networks_egress_rd_REMOVE_groups_v20260828r1.csv +0 -5371 rows
#UPDATED=2026-08-28T20:55:56Z
#GENERATOR=ipam-db.py v3.37.3 --update-patch all_IP_networks_egress_rd_ADD_parents_v20260828r1.csv +113 -0 rows
#UPDATED=2026-08-28T20:57:45Z
#GENERATOR=ipam-db.py v3.37.3 --update-patch all_IP_networks_egress_rd_ADD_children_v20260828r1.csv +5258 -0 rows
CIDR,PREFIX_LEN,NETWORK_ADDRESS,BROADCAST_ADDRESS,SITE_CODE,CANONICAL_LOCATION,LOCATION_TYPE,HERITAGE,STATUS,NET_TYPE,ROUTING_DOMAIN,FACILITY_TYPE,STORE_NUMBER,COMM_TYPE,DATA_QUALITY,SOURCE,DATASET_VERSION,LOC_MASTER_VERSION,CONTESTED_BLOCK,EXT_ID_REFS
10.247.82.240/28,28,10.247.82.240,10.247.82.255,US_GCP_USE4_IS,Cloud - GCP US-East4,Cloud,CVS,Active,Cloud-GCP,EGR_GCP-EAST4,Cloud,,,Inferred,"FW:Aetna MDC,Aetna WIN",20260603r19,v5.19,,
10.247.83.0/24,24,10.247.83.0,10.247.83.255,US_GCP_USE4_IS,Cloud - GCP US-East4,Cloud,CVS,Active,Cloud-GCP,EGR_GCP-EAST4,Cloud,,,Inferred,preprocess_p2/CMDB,20260603r19,v5.19,,
10.247.83.0/28,28,10.247.83.0,10.247.83.15,US_GCP_USE4_IS,Cloud - GCP US-East4,Cloud,CVS,Active,Cloud-GCP,EGR_GCP-EAST4,Cloud,,,Inferred,"FW:Aetna MDC,Aetna WIN",20260603r19,v5.19,,
10.247.83.112/28,28,10.247.83.112,10.247.83.127,US_GCP_USE4_IS,Cloud - GCP US-East4,Cloud,CVS,Active,Cloud-GCP,EGR_GCP-EAST4,Cloud,,,Inferred,"FW:Aetna MDC,Aetna WIN",20260603r19,v5.19,,
10.247.83.160/28,28,10.247.83.160,10.247.83.175,US_GCP_USE4_IS,Cloud - GCP US-East4,Cloud,CVS,Active,Cloud-GCP,EGR_GCP-EAST4,Cloud,,,Inferred,"FW:Aetna MDC,Aetna WIN",20260603r19,v5.19,,
10.247.83.240/28,28,10.247.83.240,10.247.83.255,US_GCP_USE4_IS,Cloud - GCP US-East4,Cloud,CVS,Active,Cloud-GCP,EGR_GCP-EAST4,Cloud,,,Inferred,"FW:Aetna MDC,Aetna WIN",20260603r19,v5.19,,
10.247.84.0/24,24,10.247.84.0,10.247.84.255,US_GCP_USE4_IS,Cloud - GCP US-East4,Cloud,CVS,Active,Cloud-GCP,EGR_GCP-EAST4,Cloud,,,Inferred,preprocess_p2/CMDB,20260603r19,v5.19,,
10.247.84.64/26,26,10.247.84.64,10.247.84.127,US_GCP_USE4_IS,Cloud - GCP US-East4,Cloud,CVS,Active,Cloud-GCP,EGR_GCP-EAST4,Cloud,,,Inferred,"FW:Aetna MDC,Aetna WIN",20260603r19,v5.19,,
10.247.84.128/25,25,10.247.84.128,10.247.84.255,US_GCP_USE4_IS,Cloud - GCP US-East4,Cloud,CVS,Active,Cloud-GCP,EGR_GCP-EAST4,Cloud,,,Inferred,"FW:Aetna MDC,Aetna WIN",20260603r19,v5.19,,
10.247.85.0/24,24,10.247.85.0,10.247.85.255,US_GCP_USE4_IS,Cloud - GCP US-East4,Cloud,CVS,Active,Cloud-GCP,EGR_GCP-EAST4,Cloud,,,Inferred,preprocess_p2/CMDB,20260603r19,v5.19,,
10.247.85.64/26,26,10.247.85.64,10.247.85.127,US_GCP_USE4_IS,Cloud - GCP US-East4,Cloud,CVS,Active,Cloud-GCP,EGR_GCP-EAST4,Cloud,,,Inferred,"FW:Aetna MDC,Aetna WIN",20260603r19,v5.19,,
10.247.86.0/24,24,10.247.86.0,10.247.86.255,US_GCP_USE4_IS,Cloud - GCP US-East4,Cloud,CVS,Active,Cloud-GCP,EGR_GCP-EAST4,Cloud,,,Inferred,"FW:Aetna MDC,Aetna WIN",20260603r19,v5.19,,
10.247.86.192/26,26,10.247.86.192,10.247.86.255,US_GCP_USE4_IS,Cloud - GCP US-East4,Cloud,CVS,Active,Cloud-GCP,EGR_GCP-EAST4,Cloud,,,Inferred,"FW:Aetna MDC,Aetna WIN",20260603r19,v5.19,,
10.247.87.0/26,26,10.247.87.0,10.247.87.63,US_GCP_USE4_IS,Cloud - GCP US-East4,Cloud,CVS,Active,Cloud-GCP,EGR_GCP-EAST4,Cloud,,,Inferred,"FW:Aetna MDC,Aetna WIN",20260603r19,v5.19,,
10.247.87.96/27,27,10.247.87.96,10.247.87.127,US_GCP_USE4_IS,Cloud - GCP US-East4,Cloud,CVS,Active,Cloud-GCP,EGR_GCP-EAST4,Cloud,,,Inferred,"FW:Aetna MDC,Aetna WIN",20260603r19,v5.19,,
10.247.87.96/28,28,10.247.87.96,10.247.87.111,US_GCP_USE4_IS,Cloud - GCP US-East4,Cloud,CVS,Active,Cloud-GCP,EGR_GCP-EAST4,Cloud,,,Inferred,"FW:CVS RI One,CVS Shea DC",20260603r19,v5.19,,
10.247.87.128/28,28,10.247.87.128,10.247.87.143,US_GCP_USE4_IS,Cloud - GCP US-East4,Cloud,CVS,Active,Cloud-GCP,EGR_GCP-EAST4,Cloud,,,Inferred,"FW:Aetna MDC,Aetna WIN",20260603r19,v5.19,,
10.247.87.160/28,28,10.247.87.160,10.247.87.175,US_GCP_USE4_IS,Cloud - GCP US-East4,Cloud,CVS,Active,Cloud-GCP,EGR_GCP-EAST4,Cloud,,,Inferred,"FW:Aetna MDC,Aetna WIN",20260603r19,v5.19,,
10.247.87.192/26,26,10.247.87.192,10.247.87.255,US_GCP_USE4_IS,Cloud - GCP US-East4,Cloud,CVS,Active,Cloud-GCP,EGR_GCP-EAST4,Cloud,,,Inferred,"FW:Aetna MDC,Aetna WIN,CVS Shea DC",20260603r19,v5.19,,
10.247.89.0/24,24,10.247.89.0,10.247.89.255,US_GCP_USE4_IS,Cloud - GCP US-East4,Cloud,CVS,Active,Cloud-GCP,EGR_GCP-EAST4,Cloud,,,Inferred,"FW:Aetna MDC,Aetna WIN",20260603r19,v5.19,,
10.247.90.0/23,23,10.247.90.0,10.247.91.255,US_GCP_USE4_IS,Cloud - GCP US-East4,Cloud,CVS,Active,Cloud-GCP,EGR_GCP-EAST4,Cloud,,,Inferred,"FW:Aetna MDC,Aetna WIN",20260603r19,v5.19,,
10.247.92.0/27,27,10.247.92.0,10.247.92.31,US_GCP_USE4_IS,Cloud - GCP US-East4,Cloud,CVS,Active,Cloud-GCP,EGR_GCP-EAST4,Cloud,,,Inferred,"FW:Aetna MDC,Aetna WIN",20260603r19,v5.19,,
10.247.92.80/28,28,10.247.92.80,10.247.92.95,US_GCP_USE4_IS,Cloud - GCP US-East4,Cloud,CVS,Active,Cloud-GCP,EGR_GCP-EAST4,Cloud,,,Inferred,"FW:Aetna MDC,Aetna WIN",20260603r19,v5.19,,
10.247.92.128/28,28,10.247.92.128,10.247.92.143,US_GCP_USE4_IS,Cloud - GCP US-East4,Cloud,CVS,Active,Cloud-GCP,EGR_GCP-EAST4,Cloud,,,Inferred,"FW:Aetna MDC,Aetna WIN",20260603r19,v5.19,,
10.247.95.0/24,24,10.247.95.0,10.247.95.255,US_GCP_USE4_IS,Cloud - GCP US-East4,Cloud,CVS,Active,Cloud-GCP,EGR_GCP-EAST4,Cloud,,,Inferred,"FW:Aetna MDC,Aetna WIN",20260603r19,v5.19,,
10.247.112.0/28,28,10.247.112.0,10.247.112.15,US_GCP_USE4_IS,Cloud - GCP US-East4,Cloud,CVS,Active,Cloud-GCP,EGR_GCP-EAST4,Cloud,,,Inferred,"FW:Aetna MDC,Aetna WIN",20260603r19,v5.19,,
10.247.113.0/24,24,10.247.113.0,10.247.113.255,US_GCP_USE4_IS,Cloud - GCP US-East4,Cloud,CVS,Active,Cloud-GCP,EGR_GCP-EAST4,Cloud,,,Inferred,"FW:Aetna MDC,Aetna WIN",20260603r19,v5.19,,
10.247.113.64/26,26,10.247.113.64,10.247.113.127,US_GCP_USE4_IS,Cloud - GCP US-East4,Cloud,CVS,Active,Cloud-GCP,EGR_GCP-EAST4,Cloud,,,Inferred,"FW:Aetna MDC,Aetna WIN",20260603r19,v5.19,,
10.247.113.128/26,26,10.247.113.128,10.247.113.191,US_GCP_USE4_IS,Cloud - GCP US-East4,Cloud,CVS,Active,Cloud-GCP,EGR_GCP-EAST4,Cloud,,,Inferred,"FW:Aetna MDC,Aetna WIN",20260603r19,v5.19,,
10.247.113.192/26,26,10.247.113.192,10.247.113.255,US_GCP_USE4_IS,Cloud - GCP US-East4,Cloud,CVS,Active,Cloud-GCP,EGR_GCP-EAST4,Cloud,,,Inferred,"FW:Aetna MDC,Aetna WIN",20260603r19,v5.19,,
10.247.114.0/24,24,10.247.114.0,10.247.114.255,US_GCP_USE4_IS,Cloud - GCP US-East4,Cloud,CVS,Active,Cloud-GCP,EGR_GCP-EAST4,Cloud,,,Inferred,"FW:Aetna MDC,Aetna WIN",20260603r19,v5.19,,
10.247.120.0/24,24,10.247.120.0,10.247.120.255,US_GCP_USE4_IS,Cloud - GCP US-East4,Cloud,CVS,Active,Cloud-GCP,EGR_GCP-EAST4,Cloud,,,Inferred,"FW:Aetna MDC,Aetna WIN",20260603r19,v5.19,,
10.247.120.0/27,27,10.247.120.0,10.247.120.31,US_GCP_USE4_IS,Cloud - GCP US-East4,Cloud,CVS,Active,Cloud-GCP,EGR_GCP-EAST4,Cloud,,,Inferred,"FW:Aetna MDC,Aetna WIN",20260603r19,v5.19,,
10.247.120.64/26,26,10.247.120.64,10.247.120.127,US_GCP_USE4_IS,Cloud - GCP US-East4,Cloud,CVS,Active,Cloud-GCP,EGR_GCP-EAST4,Cloud,,,Inferred,"FW:Aetna MDC,Aetna WIN",20260603r19,v5.19,,
10.247.120.128/25,25,10.247.120.128,10.247.120.255,US_GCP_USE4_IS,Cloud - GCP US-East4,Cloud,CVS,Active,Cloud-GCP,EGR_GCP-EAST4,Cloud,,,Inferred,"FW:Aetna MDC,Aetna WIN",20260603r19,v5.19,,
10.247.121.0/24,24,10.247.121.0,10.247.121.255,US_GCP_USE4_IS,Cloud - GCP US-East4,Cloud,CVS,Active,Cloud-GCP,EGR_GCP-EAST4,Cloud,,,Inferred,"FW:Aetna MDC,Aetna WIN",20260603r19,v5.19,,
10.247.121.0/26,26,10.247.121.0,10.247.121.63,US_GCP_USE4_IS,Cloud - GCP US-East4,Cloud,CVS,Active,Cloud-GCP,EGR_GCP-EAST4,Cloud,,,Inferred,"FW:Aetna MDC,Aetna WIN",20260603r19,v5.19,,
10.247.122.0/28,28,10.247.122.0,10.247.122.15,US_GCP_USE4_IS,Cloud - GCP US-East4,Cloud,CVS,Active,Cloud-GCP,EGR_GCP-EAST4,Cloud,,,Inferred,"FW:Aetna MDC,Aetna WIN",20260603r19,v5.19,,
10.247.122.128/26,26,10.247.122.128,10.247.122.191,US_GCP_USE4_IS,Cloud - GCP US-East4,Cloud,CVS,Active,Cloud-GCP,EGR_GCP-EAST4,Cloud,,,Inferred,"FW:Aetna MDC,Aetna WIN",20260603r19,v5.19,,
10.247.122.192/26,26,10.247.122.192,10.247.122.255,US_GCP_USE4_IS,Cloud - GCP US-East4,Cloud,CVS,Active,Cloud-GCP,EGR_GCP-EAST4,Cloud,,,Inferred,"FW:Aetna MDC,Aetna WIN",20260603r19,v5.19,,
10.247.123.32/28,28,10.247.123.32,10.247.123.47,US_GCP_USE4_IS,Cloud - GCP US-East4,Cloud,CVS,Active,Cloud-GCP,EGR_GCP-EAST4,Cloud,,,Inferred,"FW:Aetna MDC,Aetna WIN",20260603r19,v5.19,,
10.247.123.48/28,28,10.247.123.48,10.247.123.63,US_GCP_USE4_IS,Cloud - GCP US-East4,Cloud,CVS,Active,Cloud-GCP,EGR_GCP-EAST4,Cloud,,,Inferred,"FW:Aetna MDC,Aetna WIN",20260603r19,v5.19,,
10.247.124.128/28,28,10.247.124.128,10.247.124.143,US_GCP_USE4_IS,Cloud - GCP US-East4,Cloud,CVS,Active,Cloud-GCP,EGR_GCP-EAST4,Cloud,,,Inferred,"FW:Aetna MDC,Aetna WIN",20260603r19,v5.19,,
10.247.125.0/24,24,10.247.125.0,10.247.125.255,US_GCP_USE4_IS,Cloud - GCP US-East4,Cloud,CVS,Active,Cloud-GCP,EGR_GCP-EAST4,Cloud,,,Inferred,preprocess_p2/CMDB,20260603r19,v5.19,,
10.247.125.64/26,26,10.247.125.64,10.247.125.127,US_GCP_USE4_IS,Cloud - GCP US-East4,Cloud,CVS,Active,Cloud-GCP,EGR_GCP-EAST4,Cloud,,,Inferred,"FW:Aetna MDC,Aetna WIN",20260603r19,v5.19,,
10.247.125.128/26,26,10.247.125.128,10.247.125.191,US_GCP_USE4_IS,Cloud - GCP US-East4,Cloud,CVS,Active,Cloud-GCP,EGR_GCP-EAST4,Cloud,,,Inferred,"FW:Aetna MDC,Aetna WIN",20260603r19,v5.19,,
10.247.125.192/27,27,10.247.125.192,10.247.125.223,US_GCP_USE4_IS,Cloud - GCP US-East4,Cloud,CVS,Active,Cloud-GCP,EGR_GCP-EAST4,Cloud,,,Inferred,"FW:Aetna MDC,Aetna WIN",20260603r19,v5.19,,
10.247.126.0/24,24,10.247.126.0,10.247.126.255,US_GCP_USE4_IS,Cloud - GCP US-East4,Cloud,CVS,Active,Cloud-GCP,EGR_GCP-EAST4,Cloud,,,Inferred,"FW:Aetna MDC,Aetna WIN",20260603r19,v5.19,,
10.247.127.192/26,26,10.247.127.192,10.247.127.255,US_GCP_USE4_IS,Cloud - GCP US-East4,Cloud,CVS,Active,Cloud-GCP,EGR_GCP-EAST4,Cloud,,,Inferred,"FW:Aetna MDC,Aetna WIN",20260603r19,v5.19,,
10.247.128.128/26,26,10.247.128.128,10.247.128.191,US_GCP_USE4_IS,Cloud - GCP US-East4,Cloud,CVS,Active,Cloud-GCP,EGR_GCP-EAST4,Cloud,,,Inferred,"FW:Aetna MDC,Aetna WIN",20260603r19,v5.19,,
10.247.128.192/26,26,10.247.128.192,10.247.128.255,US_GCP_USE4_IS,Cloud - GCP US-East4,Cloud,CVS,Active,Cloud-GCP,EGR_GCP-EAST4,Cloud,,,Inferred,"FW:Aetna MDC,Aetna WIN,CVS RI One,CVS Shea DC",20260603r19,v5.19,,
10.247.131.0/24,24,10.247.131.0,10.247.131.255,US_GCP_USE4_IS,Cloud - GCP US-East4,Cloud,CVS,Active,Cloud-GCP,EGR_GCP-EAST4,Cloud,,,Inferred,"FW:Aetna MDC,Aetna WIN,CVS RI One,CVS Shea DC",20260603r19,v5.19,,
10.247.131.0/26,26,10.247.131.0,10.247.131.63,US_GCP_USE4_IS,Cloud - GCP US-East4,Cloud,CVS,Active,Cloud-GCP,EGR_GCP-EAST4,Cloud,,,Inferred,"FW:Aetna MDC,Aetna WIN",20260603r19,v5.19,,
10.247.132.0/22,22,10.247.132.0,10.247.135.255,US_GCP_USE4_IS,Cloud - GCP US-East4,Cloud,CVS,Active,Cloud-GCP,EGR_GCP-EAST4,Cloud,,,Inferred,"FW:Aetna MDC,Aetna WIN",20260603r19,v5.19,,
10.247.136.0/24,24,10.247.136.0,10.247.136.255,US_GCP_USE4_IS,Cloud - GCP US-East4,Cloud,CVS,Active,Cloud-GCP,EGR_GCP-EAST4,Cloud,,,Inferred,"FW:Aetna MDC,Aetna WIN",20260603r19,v5.19,,
10.247.137.0/24,24,10.247.137.0,10.247.137.255,US_GCP_USE4_IS,Cloud - GCP US-East4,Cloud,CVS,Active,Cloud-GCP,EGR_GCP-EAST4,Cloud,,,Inferred,"FW:Aetna MDC,Aetna WIN,CVS RI One,CVS Shea DC",20260603r19,v5.19,,
10.247.138.0/24,24,10.247.138.0,10.247.138.255,US_GCP_USE4_IS,Cloud - GCP US-East4,Cloud,CVS,Active,Cloud-GCP,EGR_GCP-EAST4,Cloud,,,Inferred,"FW:Aetna MDC,Aetna WIN",20260603r19,v5.19,,
10.247.141.0/24,24,10.247.141.0,10.247.141.255,US_GCP_USE4_IS,Cloud - GCP US-East4,Cloud,CVS,Active,Cloud-GCP,EGR_GCP-EAST4,Cloud,,,Inferred,"FW:Aetna MDC,Aetna WIN",20260603r19,v5.19,,
10.247.141.0/26,26,10.247.141.0,10.247.141.63,US_GCP_USE4_IS,Cloud - GCP US-East4,Cloud,CVS,Active,Cloud-GCP,EGR_GCP-EAST4,Cloud,,,Inferred,"FW:Aetna MDC,Aetna WIN",20260603r19,v5.19,,
10.247.142.0/24,24,10.247.142.0,10.247.142.255,US_GCP_USE4_IS,Cloud - GCP US-East4,Cloud,CVS,Active,Cloud-GCP,EGR_GCP-EAST4,Cloud,,,Inferred,"FW:Aetna MDC,Aetna WIN",20260603r19,v5.19,,
10.247.146.0/24,24,10.247.146.0,10.247.146.255,US_GCP_USE4_IS,Cloud - GCP US-East4,Cloud,CVS,Active,Cloud-GCP,EGR_GCP-EAST4,Cloud,,,Inferred,"FW:Aetna MDC,Aetna WIN",20260603r19,v5.19,,
10.247.147.0/24,24,10.247.147.0,10.247.147.255,US_GCP_USE4_IS,Cloud - GCP US-East4,Cloud,CVS,Active,Cloud-GCP,EGR_GCP-EAST4,Cloud,,,Inferred,"FW:Aetna MDC,Aetna WIN",20260603r19,v5.19,,
10.247.147.0/26,26,10.247.147.0,10.247.147.63,US_GCP_USE4_IS,Cloud - GCP US-East4,Cloud,CVS,Active,Cloud-GCP,EGR_GCP-EAST4,Cloud,,,Inferred,"FW:Aetna MDC,Aetna WIN",20260603r19,v5.19,,
10.247.147.64/26,26,10.247.147.64,10.247.147.127,US_GCP_USE4_IS,Cloud - GCP US-East4,Cloud,CVS,Active,Cloud-GCP,EGR_GCP-EAST4,Cloud,,,Inferred,"FW:Aetna MDC,Aetna WIN",20260603r19,v5.19,,
10.247.147.128/26,26,10.247.147.128,10.247.147.191,US_GCP_USE4_IS,Cloud - GCP US-East4,Cloud,CVS,Active,Cloud-GCP,EGR_GCP-EAST4,Cloud,,,Inferred,"FW:Aetna MDC,Aetna WIN",20260603r19,v5.19,,
10.247.147.192/26,26,10.247.147.192,10.247.147.255,US_GCP_USE4_IS,Cloud - GCP US-East4,Cloud,CVS,Active,Cloud-GCP,EGR_GCP-EAST4,Cloud,,,Inferred,"FW:Aetna MDC,Aetna WIN",20260603r19,v5.19,,
10.247.151.0/24,24,10.247.151.0,10.247.151.255,US_GCP_USE4_IS,Cloud - GCP US-East4,Cloud,CVS,Active,Cloud-GCP,EGR_GCP-EAST4,Cloud,,,Inferred,"FW:Aetna MDC,Aetna WIN",20260603r19,v5.19,,
10.247.151.128/26,26,10.247.151.128,10.247.151.191,US_GCP_USE4_IS,Cloud - GCP US-East4,Cloud,CVS,Active,Cloud-GCP,EGR_GCP-EAST4,Cloud,,,Inferred,"FW:Aetna MDC,Aetna WIN",20260603r19,v5.19,,
10.247.163.0/24,24,10.247.163.0,10.247.163.255,US_GCP_USE4_IS,Cloud - GCP US-East4,Cloud,CVS,Active,Cloud-GCP,EGR_GCP-EAST4,Cloud,,,Inferred,"FW:Aetna MDC,Aetna WIN,CVS RI One,CVS Shea DC",20260603r19,v5.19,,
10.247.167.0/24,24,10.247.167.0,10.247.167.255,US_GCP_USE4_IS,Cloud - GCP US-East4,Cloud,CVS,Active,Cloud-GCP,EGR_GCP-EAST4,Cloud,,,Inferred,FW:CVS RI One,20260603r19,v5.19,,
10.247.170.128/26,26,10.247.170.128,10.247.170.191,US_GCP_USE4_IS,Cloud - GCP US-East4,Cloud,CVS,Active,Cloud-GCP,EGR_GCP-EAST4,Cloud,,,Inferred,"FW:Aetna MDC,Aetna WIN,CVS RI One,CVS Shea DC",20260603r19,v5.19,,
10.247.170.192/26,26,10.247.170.192,10.247.170.255,US_GCP_USE4_IS,Cloud - GCP US-East4,Cloud,CVS,Active,Cloud-GCP,EGR_GCP-EAST4,Cloud,,,Inferred,"FW:Aetna MDC,Aetna WIN,CVS RI One,CVS Shea DC",20260603r19,v5.19,,
10.247.171.192/26,26,10.247.171.192,10.247.171.255,US_GCP_USE4_IS,Cloud - GCP US-East4,Cloud,CVS,Active,Cloud-GCP,EGR_GCP-EAST4,Cloud,,,Inferred,"FW:Aetna MDC,Aetna WIN",20260603r19,v5.19,,
10.247.172.0/22,22,10.247.172.0,10.247.175.255,US_GCP_USE4_IS,Cloud - GCP US-East4,Cloud,CVS,Active,Cloud-GCP,EGR_GCP-EAST4,Cloud,,,Inferred,"FW:Aetna MDC,Aetna WIN",20260603r19,v5.19,,
10.247.172.0/23,23,10.247.172.0,10.247.173.255,US_GCP_USE4_IS,Cloud - GCP US-East4,Cloud,CVS,Active,Cloud-GCP,EGR_GCP-EAST4,Cloud,,,Inferred,"FW:Aetna MDC,Aetna WIN",20260603r19,v5.19,,
10.247.172.0/24,24,10.247.172.0,10.247.172.255,US_GCP_USE4_IS,Cloud - GCP US-East4,Cloud,CVS,Active,Cloud-GCP,EGR_GCP-EAST4,Cloud,,,Inferred,"FW:Aetna MDC,Aetna WIN",20260603r19,v5.19,,
10.247.176.0/24,24,10.247.176.0,10.247.176.255,US_GCP_USE4_IS,Cloud - GCP US-East4,Cloud,CVS,Active,Cloud-GCP,EGR_GCP-EAST4,Cloud,,,Inferred,"FW:Aetna MDC,Aetna WIN",20260603r19,v5.19,,
10.247.178.128/26,26,10.247.178.128,10.247.178.191,US_GCP_USE4_IS,Cloud - GCP US-East4,Cloud,CVS,Active,Cloud-GCP,EGR_GCP-EAST4,Cloud,,,Inferred,"FW:Aetna MDC,Aetna WIN",20260603r19,v5.19,,
10.247.179.0/24,24,10.247.179.0,10.247.179.255,US_GCP_USE4_IS,Cloud - GCP US-East4,Cloud,CVS,Active,Cloud-GCP,EGR_GCP-EAST4,Cloud,,,Inferred,"FW:Aetna MDC,Aetna WIN",20260603r19,v5.19,,
10.247.188.0/23,23,10.247.188.0,10.247.189.255,US_GCP_USE4_IS,Cloud - GCP US-East4,Cloud,CVS,Active,Cloud-GCP,EGR_GCP-EAST4,Cloud,,,Inferred,"FW:Aetna MDC,Aetna WIN,CVS RI One,CVS Shea DC",20260603r19,v5.19,,
